DATE,AVG_PRICE_USD
2022-01-13 00:00:00.000,0.784976782
2022-01-14 00:00:00.000,0.7700624775
2022-01-15 00:00:00.000,0.8034025804
2022-01-16 00:00:00.000,0.8324688925
2022-01-17 00:00:00.000,0.8103384093
2022-01-18 00:00:00.000,0.7759013877
2022-01-19 00:00:00.000,0.7511278339
2022-01-20 00:00:00.000,0.7865296724
2022-01-21 00:00:00.000,0.7018894467
2022-01-22 00:00:00.000,0.6207858992
2022-01-23 00:00:00.000,0.6514675821
2022-01-24 00:00:00.000,0.5810334583
2022-01-25 00:00:00.000,0.5881718764
2022-01-26 00:00:00.000,0.5909575349
2022-01-27 00:00:00.000,0.5483476415
2022-01-28 00:00:00.000,0.561063511
2022-01-29 00:00:00.000,0.5891898485
2022-01-30 00:00:00.000,0.5897952521
2022-01-31 00:00:00.000,0.5586010258
2022-02-01 00:00:00.000,0.5772235122
2022-02-02 00:00:00.000,0.5631807268
